Name,Main Web Page,Main Image,Second Image,Third Image,Fourth Image,Fifth Image,Sixth Image,Seventh Image,Eighth Image,Price,Discounted Price,Collar,Sleeve
پیراهن آستین بلند یو اس پولو,https://www.iranuspolo.com/men/shirt/50235079-vr149.html,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/9/e/9e9e22eb88a0bccf8aa7c6ec049795cbbe47a0b8.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/c/4cfa4ffdf433b16040f44fcc75a1c2ac42cad80e.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/2/52740dd46f6ddd17828d7fc99ea8c77832803869.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/1/3140ffc8e2f59f78f1031426db59ba475657ff5d.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/3/f3f27fabed4be1d2d8ab78b4c5e416b242886087.jpg,[],[],[],28270000 ,28270000 ,[], بلند 
پیراهن آستین بلند یو اس پولو,https://www.iranuspolo.com/men/shirt/50235079-vr013.html,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/5/6597870c17ebd74e36bc860254c0692a7f6e9ca4.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/4/147cfb182b7c9afed3d355d1d19b8543328ecacb.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/3/b38c61ef64621b7a7755f2705ac7a489518cc681.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/f/ff56526863a3adc34321372d9c17feb11dfd2487.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/7/571246723a8a36b5c8e8ad63f69f2646f0b4c0d2.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/c/3c4a6a46870afdc162f8b055d90b32626b78e7b9.jpg,[],[],28270000 ,28270000 ,[], بلند 
پیراهن آستین بلند یو اس پولو,https://www.iranuspolo.com/men/shirt/50232909-vr027.html,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/f/0f39251f819754303c7faee822cdbc859af005d3.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/e/ee0d2ab0bf73388d95c1a353aabe03a950a116cd.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/32c2037eefe7de2b4b51bbcd3ffafba81f3a009b.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/9/39c6953417e729fd6be7e11db91031b299ea2f62.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/4/74f0d90eab74c9dc81341eb10d8211f4e787f0c9.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/0/600ff40cfbd4a07ec3f5f7c74862104659b85e7d.jpg,[],[],18840000 ,18840000 ,[], بلند 
پیراهن آستین بلند یو اس پولو,https://www.iranuspolo.com/men/shirt/50232884-vr045.html,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/6/769216b3a0c488ff0dfffbad20e5c7dcd09d7f50.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/adb7ec74509862863def7b1200b7cc0e1395640a.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/4/b4645c2cab62bf50426a5b68700eb7feee4ca0aa.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/9/0/902ab0fcd3579fe11e820fdbd759a49f615400d2.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/6/1609ca93401fe40724427327fefe76c535bf9d13.jpg,[],[],[],18840000 ,18840000 ,[], بلند 
پیراهن آستین بلند یو اس پولو,https://www.iranuspolo.com/men/shirt/50234626-vr013.html,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/4/f4c2f05d67eb18106d4b017bfbd55c8c577db2ca.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/3/2353254347ea60787248a4d1926780204e11aad4.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/9/d94ab86fd9267fe2099097ec50f16a940961733a.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/3/c343cdcdd7f46ce2acd3c72e8803dff8bb51db5d.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/9/7/970822dc65193539ee2df7c5d690510f44a6c3c6.jpg,[],[],[],18840000 ,18840000 ,[], بلند 
پیراهن آستین بلند یو اس پولو,https://www.iranuspolo.com/men/shirt/50232890-vr085.html,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/4/c4d25a575c246e8778b08151bcc10716a824ab40.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/5/d50bc9d1a59d900a8d4dac0475d96753352c1012.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/9/59630bd465ae2585acd1e674af3fc45938c55bfc.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/c/ec6ef503bfe9fc51c7a1fa42fbbda8a1963170fe.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/3/b31ef61fb2e8dd72146007cd968179913c8c6258.jpg,[],[],[],31410000 ,31410000 ,[], بلند 
پیراهن آستین بلند یو اس پولو,https://www.iranuspolo.com/men/shirt/50235231-vr013.html,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/c/cc5e15d45cd79668db344e22f11c7cff7400ff8c.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/5/c5dabda66fcb7be473e04c7d7247eee388b560e5.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/c/8cb41c14617185deb23b0f3b78364ce7a7c5eaa1.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/9/8/9861ea6680a2f4a498b3de971495bfdbe9677fcf.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/4/c4ef2af772deda98b419e0582aa6268e217ae563.jpg,[],[],[],20730000 ,20730000 ,[], بلند 
پیراهن آستین بلند یو اس پولو,https://www.iranuspolo.com/men/shirt/50232890-vr003.html,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/8/28f737e0bd7215c84227fe9fd9b3332b2b1ba7a3.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/d/ad912eed9e5f46fc20fda619a87184407f95a905.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/9/b/9b8f12e24f1bf4c4b44986859b6c05cb7b31a7d9.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/9/398a9e20efaf7a615f0268d1a2a17e54597b0879.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/9/29e382922e0ff4d1e0de63e304d96641b5164919.jpg,[],[],[],31410000 ,31410000 ,[], بلند 
پیراهن آستین بلند یو اس پولو,https://www.iranuspolo.com/men/shirt/50232890-vr149.html,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/a/5afc28cf0c758fda16ec7c22fb199388f1029eaa.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/9/89cafd2410045416b983491da88523e8dabb4f0e.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/6/26444a13abda22c3017841e5213cf88ab946106f.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/f/dff3151c85a60b38642fb45d60564f8792bbd21c.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/9/d/9d0b9d5316ec15cd3f91b2007d9b37d75ed713dd.jpg,[],[],[],31410000 ,31410000 ,[], بلند 
پیراهن آستین بلند یو اس پولو,https://www.iranuspolo.com/men/shirt/50232906-vr152.html,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/5/55968158f04ceb88b88c2e7cfa859cd6de7cddea.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/2/12cac56874c2ac385a74e3c0f1ed5df8b42ed848.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/f/6f9ee1c0bcce064c22a9964d844134eab5f700cd.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/1/d1d58954cf9135b670fe1aa9675c6fc983157edd.jpg,https://www.iranuspolo.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/7/4745300a64da1352a2dea08c68a5d8218ae46599.jpg,[],[],[],20730000 ,20730000 ,[], بلند 
