Name,Main Web Page,Main Image,Second Image,Third Image,Fourth Image,Fifth Image,Sixth Image,Seventh Image,Eighth Image,Ninth Image,Tenth Image,Price,Discounted Price,Sleeve,Collar
شلوار سندبادی طرح جین,https://www.shixon.com/products/p60136742/?sac=59,https://img.shixon.com/products/13990408085910-687383d3-6b7f-41c0-a5b6-0bab43a827f2.jpg,https://img.shixon.com/products/13990408085910-9f2ff1ec-0ff2-4c9d-bfb6-e99d3c728f73.jpg,https://img.shixon.com/products/13990408085910-450412c1-7031-4d57-971f-ab304435947d.jpg,[],[],[],[],[],[],[],1050000,900000,[],[]
شلوار سندبادی طرح جین,https://www.shixon.com/products/p60136651/?sac=59,https://img.shixon.com/products/13990408085910-02171bb2-dc31-48ba-9f1b-be73292681a0.jpg,https://img.shixon.com/products/13990408085910-c9adc1af-8dd5-4ec5-8a1f-ca21ce6c31cc.jpg,https://img.shixon.com/products/13990408085910-222ae60d-5746-4f79-8094-913f8b78aa01.jpg,[],[],[],[],[],[],[],1050000,900000,[],[]
شلوار سندبادی طرح جین,https://www.shixon.com/products/p60136652/?sac=59,https://img.shixon.com/products/13990408085910-c250ad6f-3c0e-475b-ab16-36a3c7e5b412.jpg,https://img.shixon.com/products/13990408085910-17d71faa-932a-4420-a92e-ce17db8f6ff4.jpg,https://img.shixon.com/products/13990408085910-871ff5d0-f372-40f7-ae80-3b3a6463c1fe.jpg,[],[],[],[],[],[],[],1050000,900000,[],[]
شلوار زنانه کمر کش دار,https://www.shixon.com/products/p60130192/?sac=59,https://img.shixon.com/products/13981219130923-38f41d75-c045-48e2-8eec-1ddbb721add1.jpg,https://img.shixon.com/products/13981219130923-cc33a55b-c787-4d92-a310-38eb2ce3c55f.jpg,https://img.shixon.com/products/13981219130923-b22acdf5-9746-4d27-908c-2906ac28ad49.jpg,[],[],[],[],[],[],[],1300000,779000,[],[]
شلوار دامنی,https://www.shixon.com/products/p60129701/?sac=59,https://img.shixon.com/products/13981203165031-2e58a58a-6266-4873-9c4a-cf49fb38c81f.jpg,https://img.shixon.com/products/13981203165031-08906c49-71a6-42d3-a5ee-a8e6496f8f10.jpg,https://img.shixon.com/products/13981203165031-b0af0c6b-326d-4772-9829-03bb23760432.jpg,[],[],[],[],[],[],[],900000,890000,[],[]
شلوار اسلش زنانه,https://www.shixon.com/products/p60129063/?sac=59,https://img.shixon.com/products/13981114121935-f347449f-aa28-4888-858a-1a1822df7545.jpg,https://img.shixon.com/products/13981114121935-dec4111e-b35d-4a78-bcbf-16d428a08604.jpg,https://img.shixon.com/products/13981114121935-4d373fb2-a579-4025-b38b-52529dd08c0d.jpg,[],[],[],[],[],[],[],1100000,990000,[],[]
شلوار کرپ پارچه ای دمپاگشاد رنگ مشکی کد 207,https://www.shixon.com/products/p60115556/?sac=59,https://img.shixon.com/products/13980330121025-7099db5c-7c87-4330-a681-a90199aabf4e.jpg,https://img.shixon.com/products/13980330121025-be5d7df3-fed0-432a-92f2-eccb395a15e3.jpg,https://img.shixon.com/products/13980330121025-2308479a-b3fe-4688-949c-6840167ee282.jpg,[],[],[],[],[],[],[],1090000,1090000,[],[]
شلوار کتان راسته رنگ کرم تیره کد 244,https://www.shixon.com/products/p60105032/?sac=59,https://img.shixon.com/products/13970723131059-c92033e2-d74a-4e67-bd3c-8458f76ac1fb.jpg,[],[],[],[],[],[],[],[],[],1150000,1150000,[],[]
شلوار کتان راسته رنگ کرم روشن کد 244,https://www.shixon.com/products/p60105034/?sac=59,https://img.shixon.com/products/13970723131607-5f7b04e6-2f70-4e17-b397-44203c9fd07f.jpg,https://img.shixon.com/products/13970723131607-29106c8c-c6d9-4a8d-bdf1-23d5db609dd0.jpg,https://img.shixon.com/products/13970723131607-0589835a-9e42-42c5-b244-fc97f17e5bf1.jpg,[],[],[],[],[],[],[],1150000,1150000,[],[]
شلوار کتان ترک لول رنگ سرمه ای تیره کد 128,https://www.shixon.com/products/p60104768/?sac=59,https://img.shixon.com/products/13970716145131-a3f93ec7-806b-4d3b-8d28-2808512e2b3f.jpg,https://img.shixon.com/products/13971025162135-90780e0a-6ea9-45f1-9f08-486a3cbc3223.jpg,https://img.shixon.com/products/13970716145131-7e304b98-3b77-4026-a07b-06e5d22a6fe1.jpg,https://img.shixon.com/products/13970716145131-21a36742-e8a1-45e4-93f8-3f647194e919.jpg,[],[],[],[],[],[],1690000,1690000,[],[]
