Name,Main Web Page,Main Image,Second Image,Third Image,Fourth Image,Fifth Image,Sixth Image,Seventh Image,Eighth Image,Ninth Image,Tenth Image,Price,Discounted Price,Sleeve,Collar
پیراهن آستین بلند مردانه مدل  | P.BAZ.347 |,https://www.shixon.com/products/p60156458/?sac=59,https://img.shixon.com/products/14000230163847-c06824db-1194-490f-bea9-e4dbd5a6e8c7.jpg,https://img.shixon.com/products/14000302155618-bd948428-7bef-4ba2-9e49-d8292d20990d.jpg,https://img.shixon.com/products/14000230163847-02f794f7-352b-4aa6-bd2b-7e3a1bc3b234.jpg,https://img.shixon.com/products/14000230163847-61aa4cf3-62e3-44d0-ad67-317828a1a170.jpg,[],[],[],[],[],[],2500000,990000,بلند,برگردان
پیراهن آستین بلند مردانه مدل  | P.BAZ.353 |,https://www.shixon.com/products/p60156459/?sac=59,https://img.shixon.com/products/14000230164749-c6dfc681-e7ac-4fbb-b664-4f34e1e5a64b.jpg,https://img.shixon.com/products/14000230164749-4e0ae463-b201-4043-b003-50c0ce6df787.jpg,https://img.shixon.com/products/14000230164749-e9082a7f-e880-49ea-9f74-a7e556bcf938.jpg,[],[],[],[],[],[],[],2500000,990000,بلند,برگردان
پیراهن آستین بلند مردانه مدل  | P.BAZ.339 |,https://www.shixon.com/products/p60156460/?sac=59,https://img.shixon.com/products/14000230165927-df990f12-35f8-4a3f-b15d-1d1e9ed58bf4.jpg,https://img.shixon.com/products/14000230165928-d45198ff-1d81-4d41-a69e-bc7d01c9bf5e.jpg,https://img.shixon.com/products/14000230165928-d931cff9-e2d7-4510-8828-7c0412d25df1.jpg,[],[],[],[],[],[],[],2500000,990000,بلند,برگردان
پیراهن آستین بلند مردانه مدل  | P.BAZ.351 |,https://www.shixon.com/products/p60156450/?sac=59,https://img.shixon.com/products/14000230135721-b1c4ec93-4b20-44b8-9fd8-21ee065c2817.jpg,https://img.shixon.com/products/14000230135721-2ed2d4c4-c70e-4e03-a293-0a129d258fd1.jpg,https://img.shixon.com/products/14000230135721-2cbf5e70-50a0-4bc7-836e-0ae5ffbf4d4b.jpg,[],[],[],[],[],[],[],2500000,990000,بلند,برگردان
پیراهن آستین بلند مردانه گوچی,https://www.shixon.com/products/p60156223/?sac=59,https://img.shixon.com/products/14000218125005-3696e166-0f88-4825-8385-f7ea69afab2a.jpg,https://img.shixon.com/products/14000218125005-eafe844a-25cc-402d-809d-c5869b0b7d26.jpg,[],[],[],[],[],[],[],[],790000,1190000,بلند,[]
پیراهن مردانه qp آستین بلند مشکی,https://www.shixon.com/products/p60156227/?sac=59,https://img.shixon.com/products/14000218125005-fcb48e84-b217-4035-ac66-e00b7d7b1776.jpg,https://img.shixon.com/products/14000218125005-b323d364-39b8-4ad2-b44e-26bec46f1f0a.jpg,[],[],[],[],[],[],[],[],1190000,790000,بلند,[]
پیراهن آستین بلند 4خونه rf,https://www.shixon.com/products/p60156232/?sac=59,https://img.shixon.com/products/14000218125005-db609460-416b-4c8a-a849-a3dabfec1d47.jpg,https://img.shixon.com/products/14000218125005-10d2f4dc-eb5e-4c09-b366-3ff634c61201.jpg,[],[],[],[],[],[],[],[],1190000,790000,بلند,[]
شلوار مردانه مدل جین سرمه ای کش,https://www.shixon.com/products/p60156233/?sac=59,https://img.shixon.com/products/14000218125005-b0d350a1-c5b3-4c3e-837f-11368de0d9fa.jpg,https://img.shixon.com/products/14000218125005-b02e29d3-3668-4148-9ecf-5e8c2da35a47.jpg,[],[],[],[],[],[],[],[],1590000,1590000,[],[]
شلوار جین مشکی دیزل,https://www.shixon.com/products/p60156234/?sac=59,https://img.shixon.com/products/14000218125005-37b981c7-b32b-4d50-ba61-d59bee0ea752.jpg,https://img.shixon.com/products/14000218125005-1adb7124-5b27-4afe-bb19-d5ac10c45c99.jpg,[],[],[],[],[],[],[],[],1590000,2190000,[],[]
پیراهن مردانه آستین کوتاه,https://www.shixon.com/products/p60151653/?sac=59,https://img.shixon.com/products/13991213110357-acf89836-31fa-47f5-8835-8aa87fc44522.jpg,https://img.shixon.com/products/13991213110358-b508e38e-31ae-4738-88a1-dfeb966852ed.jpg,https://img.shixon.com/products/13991213110358-746a925b-3778-41e5-937f-89282fea9b63.jpg,[],[],[],[],[],[],[],2900000,2900000,کوتاه,[]
