Name,Main Web Page,Main Image,Second Image,Third Image,Fourth Image,Fifth Image,Sixth Image,Seventh Image,Eighth Image,Ninth Image,Tenth Image,Eleventh Image,Twelve Image,Price,Discounted Percent,Collar,Sleeve
/شلوار-مردانه-امپریو-آرمانی-مدل-w1p71sw1s,https://www.digikala.com/product/dkp-4663959/شلوار-مردانه-امپریو-آرمانی-مدل-w1p71sw1s46-642,https://dkstatics-public.digikala.com/digikala-products/1be7c041b1ba35c8a6c6e2882ec5c3b23a5cf743_1615799276.jpg,https://dkstatics-public.digikala.com/digikala-products/7beec42537b820b54c4f0952a6786f925c5e9286_1615799278.jpg,https://dkstatics-public.digikala.com/digikala-products/282f6de5f96a250921b20930eea2a4521f7c8599_1615799278.jpg,[],[],[],[],[],[],[],[],[],96600000,50%,[],کوتاه
/شلوار-مردانه-مد,https://www.digikala.com/product/dkp-5026423/شلوار-مردانه-مدل-ju-1,https://dkstatics-public.digikala.com/digikala-products/e89a93f9c9d0f71686b3c12375f90c4e9634e92b_1619550976.jpg,[],[],[],[],[],[],[],[],[],[],[],3990000,%,[],کوتاه
/شلوار-مردانه-آر-ان-اس-مدل-133,https://www.digikala.com/product/dkp-3082943/شلوار-مردانه-آر-ان-اس-مدل-133030-93,https://dkstatics-public.digikala.com/digikala-products/29fecf2a814b90b9701c4aff6ef646225188b230_1617609434.jpg,https://dkstatics-public.digikala.com/digikala-products/39aacd3141690088d7c57afffbf94c9a158abe3b_1594821815.jpg,https://dkstatics-public.digikala.com/digikala-products/22f863f7c36fb7b671d6dd3cc5cc4b964217b673_1594821807.jpg,https://dkstatics-public.digikala.com/digikala-products/fe0d23599477ac5918f99c878c12d1a08756608b_1594821808.jpg,https://dkstatics-public.digikala.com/digikala-products/25268f3b9ea3c0774f567c0be76260e9a90c9cf2_1594821809.jpg,https://dkstatics-public.digikala.com/digikala-products/33290ae7254fae09b6b86f56d095313c0cd1db0a_1594821811.jpg,https://dkstatics-public.digikala.com/digikala-products/80aca688ecaad8978b5c7cef4f679f5898653cf1_1595421253.jpg,[],[],[],[],[],3100000,%,[],کوتاه
/شلوار-مردانه-اچ-اند-ام-مدل-m1-02,https://www.digikala.com/product/dkp-3832678/شلوار-مردانه-اچ-اند-ام-مدل-m1-02906915,https://dkstatics-public.digikala.com/digikala-products/175c2b619e783d915568267d259b5569d1ab735a_1607148993.jpg,https://dkstatics-public.digikala.com/digikala-products/677838eee3f3f3cc42582516c170e96e0d5e2eb2_1607149005.jpg,[],[],[],[],[],[],[],[],[],[],5400000,%,[],کوتاه
/شلوار-مردانه-م,https://www.digikala.com/product/dkp-3967054/شلوار-مردانه-مدل-003,https://dkstatics-public.digikala.com/digikala-products/8972ea8d8eabbaae4e42e0a700186dd64aa8b61c_1607688688.jpg,https://dkstatics-public.digikala.com/digikala-products/51f2bd1e5286a74b7809979d9e5abda345542c59_1607688690.jpg,https://dkstatics-public.digikala.com/digikala-products/f58be8508f47f0c8e2dde42b3e1e307bc3c65d31_1607688692.jpg,https://dkstatics-public.digikala.com/digikala-products/b4d549697e74b8dd71c9d9f9a4fd6d95960dfc55_1607688696.jpg,https://dkstatics-public.digikala.com/digikala-products/1b1bcc52877f9bd5fdaca92ab18eeba7196c5152_1607688699.jpg,https://dkstatics-public.digikala.com/digikala-products/b58aea7476eebbe064eb9332c17b1e5790fd7b15_1607688703.jpg,[],[],[],[],[],[],2590000,%,[],کوتاه
/شلوار-مردانه-م,https://www.digikala.com/product/dkp-4046737/شلوار-مردانه-مدل-114,https://dkstatics-public.digikala.com/digikala-products/4595fc9d45dd80bb41cdb6da2dcc477c427bdecc_1609951848.jpg,https://dkstatics-public.digikala.com/digikala-products/6232add4ef2c9b40b2db4419e4854171282c0b24_1609951851.jpg,https://dkstatics-public.digikala.com/digikala-products/9ced66ac5e34d0c98d3dc654baa711ef74f68bd4_1609952102.jpg,https://dkstatics-public.digikala.com/digikala-products/bcd0b9d0ac39ea0e513a07762a8e6ad04cf6af34_1610002304.jpg,https://dkstatics-public.digikala.com/digikala-products/6d8f4ac901406b701af80aa893074df0dc20c34a_1610011625.jpg,[],[],[],[],[],[],[],2800000,8%,[],کوتاه
/شلوار-مردانه-مدل,https://www.digikala.com/product/dkp-4871634/شلوار-مردانه-مدل-30089,https://dkstatics-public.digikala.com/digikala-products/2fd687319a9bf692b9c399dc25caa257d1447bc1_1618061190.jpg,[],[],[],[],[],[],[],[],[],[],[],1290000,%,[],کوتاه
/شلوار-مردانه-مدل,https://www.digikala.com/product/dkp-4170724/شلوار-مردانه-مدل-30004,https://dkstatics-public.digikala.com/digikala-products/a82d95a1fce94e00065b7e302c4fbf79ea95b0ad_1609852302.jpg,https://dkstatics-public.digikala.com/digikala-products/a5757726a3ba4103ff6188d8cb3a9df716d8f9a9_1609852306.jpg,https://dkstatics-public.digikala.com/digikala-products/51764df3d830a032b10d209a2acff98519a8bd64_1609852310.jpg,https://dkstatics-public.digikala.com/digikala-products/1764f2b8e9b6941a671e0f1eb97dd9b72556ad7e_1609852273.jpg,[],[],[],[],[],[],[],[],1190000,%,[],کوتاه
شلوار-جین-مردانه-,https://www.digikala.com/product/dkp-949038/شلوار-جین-مردانه-کد-004,https://dkstatics-public.digikala.com/digikala-products/4452236.jpg,https://dkstatics-public.digikala.com/digikala-products/4452235.jpg,https://dkstatics-public.digikala.com/digikala-products/4452234.jpg,https://dkstatics-public.digikala.com/digikala-products/112040313.jpg,[],[],[],[],[],[],[],[],3420300,10%,[],کوتاه
/شلوار-مردانه-پاتن-جامه-مدل-101221990,https://www.digikala.com/product/dkp-4657539/شلوار-مردانه-پاتن-جامه-مدل-101221990146562,https://dkstatics-public.digikala.com/digikala-products/50762e11118d6cf86cdf50169b5433d86444ee58_1615205242.jpg,https://dkstatics-public.digikala.com/digikala-products/0fb8a4bc1e7ace23b43e8d64450cc4def04891f7_1615205252.jpg,[],[],[],[],[],[],[],[],[],[],4700000,%,[],کوتاه
/شلوار-مردانه-آرمانی-کلزیونی-مدل-vcp0b0vc0,https://www.digikala.com/product/dkp-2817877/شلوار-مردانه-آرمانی-کلزیونی-مدل-vcp0b0vc002-620,https://dkstatics-public.digikala.com/digikala-products/121227255.jpg,https://dkstatics-public.digikala.com/digikala-products/121227257.jpg,https://dkstatics-public.digikala.com/digikala-products/121227258.jpg,https://dkstatics-public.digikala.com/digikala-products/121227259.jpg,[],[],[],[],[],[],[],[],72300000,50%,[],کوتاه
/شلوار-مردانه-لزور-مدل-306,https://www.digikala.com/product/dkp-4236687/شلوار-مردانه-لزور-مدل-306-lezor,https://dkstatics-public.digikala.com/digikala-products/36aaa01ee1b91ba56bea22440a472d07f8bde588_1610627143.jpg,https://dkstatics-public.digikala.com/digikala-products/af402349bd16fdee32d7bf2ffa756f6fda833e39_1610627105.jpg,[],[],[],[],[],[],[],[],[],[],1565000,%,[],کوتاه
/شلوار-مردانه-مد,https://www.digikala.com/product/dkp-4567690/شلوار-مردانه-مدل-1304,https://dkstatics-public.digikala.com/digikala-products/5fa3c68baa70929baef13f7ee3a2f98ab515b932_1614429156.jpg,https://dkstatics-public.digikala.com/digikala-products/9d7a101a3b92b9b045ace52db46fb92ad527fb30_1614429162.jpg,https://dkstatics-public.digikala.com/digikala-products/56a3e6e68db9e36e3c36776eee7c4d0546fee6c7_1614429166.jpg,https://dkstatics-public.digikala.com/digikala-products/e27d642b72bdac67beb6335f6f025f3451d08c6e_1614429167.jpg,https://dkstatics-public.digikala.com/digikala-products/599bb6336842e156775abb74895bb550639ed7f9_1614429174.jpg,https://dkstatics-public.digikala.com/digikala-products/08e4a36ab00d543d5cce9c0714e9081e902adb51_1614429179.jpg,https://dkstatics-public.digikala.com/digikala-products/191c7662394409abf8a55848a9ec86dd51898c3f_1614429181.jpg,https://dkstatics-public.digikala.com/digikala-products/968c7e4c4df7b2b9f2f6668a256ac3d406b6cb96_1614438718.jpg,[],[],[],[],1480000,15%,[],کوتاه
/شلوار-مردانه-مدل,https://www.digikala.com/product/dkp-4871580/شلوار-مردانه-مدل-30088,https://dkstatics-public.digikala.com/digikala-products/97ba2a6513efbee77426d0eacb550bd914a7dc3d_1618060810.jpg,https://dkstatics-public.digikala.com/digikala-products/19acbdf0132427b6dc3f9d8993e311fe8524625e_1618060954.jpg,https://dkstatics-public.digikala.com/digikala-products/2fd687319a9bf692b9c399dc25caa257d1447bc1_1618060856.jpg,[],[],[],[],[],[],[],[],[],1290000,%,[],کوتاه
/شلوار-مردانه-,https://www.digikala.com/product/dkp-3367711/شلوار-مردانه-مدل-02,https://dkstatics-public.digikala.com/digikala-products/dddd0acf2ef3ff30d05897398b87ffdcce90678c_1599632486.jpg,https://dkstatics-public.digikala.com/digikala-products/dead3f39f0ecb94bd1e901f623e65053c40a858f_1599632488.jpg,https://dkstatics-public.digikala.com/digikala-products/7f0797ebd97d5152d73c487d95fe40821a0e3738_1599632491.jpg,[],[],[],[],[],[],[],[],[],1740000,%,[],کوتاه
/شلوار-مردانه-مدل,https://www.digikala.com/product/dkp-4353648/شلوار-مردانه-مدل-mt001,https://dkstatics-public.digikala.com/digikala-products/bcf9c6e92618419c675af3741445e3022eebe232_1612017225.jpg,https://dkstatics-public.digikala.com/digikala-products/14119170729f91574994c573e1ed076288a4c6d9_1612017212.jpg,https://dkstatics-public.digikala.com/digikala-products/5bf48039d97d13b1622e4ec87b51612a31970cfe_1612017361.jpg,[],[],[],[],[],[],[],[],[],1850000,10%,[],کوتاه
/شلوار-مردانه-مانگو-مدل-6700439,https://www.digikala.com/product/dkp-4700355/شلوار-مردانه-مانگو-مدل-67004391borne,https://dkstatics-public.digikala.com/digikala-products/963684bc04542aafa7edc12d9f847ab122fb82be_1615584067.jpg,https://dkstatics-public.digikala.com/digikala-products/e8c3014be9ec944e5b9f1715eaad92edfc5bd820_1615584073.jpg,https://dkstatics-public.digikala.com/digikala-products/dda21e7f8628c4ff620b2dd586bb03571bf95c69_1615584076.jpg,https://dkstatics-public.digikala.com/digikala-products/e20a992a368e818bbcd4fd13c7a8c0242e38c0f1_1615584107.jpg,https://dkstatics-public.digikala.com/digikala-products/ffd1c139a1c27347786a9366e76617dcf7ac0f3a_1615584092.jpg,[],[],[],[],[],[],[],18800000,%,[],کوتاه
/شلوار-مردانه-ال-سی-وایکیکی-مدل-7kam45125,https://www.digikala.com/product/dkp-4543934/شلوار-مردانه-ال-سی-وایکیکی-مدل-7kam45125kw-616,https://dkstatics-public.digikala.com/digikala-products/f20095c678ad5ed7b9c0be4089d1d055a2fde22c_1614492098.jpg,https://dkstatics-public.digikala.com/digikala-products/169e9a0462c05007a1d20b07545c82055517448c_1614492104.jpg,https://dkstatics-public.digikala.com/digikala-products/9dbb826485ea818214f38497effb707195f6d6da_1614492106.jpg,https://dkstatics-public.digikala.com/digikala-products/952d4ed0d5447bce39d8cf1d63b396835297f3bb_1614492107.jpg,https://dkstatics-public.digikala.com/digikala-products/8cf5cd94d06531c3cb928de1282371c67f003f8b_1614492109.jpg,[],[],[],[],[],[],[],5900000,60%,[],کوتاه
/شلوار-مردانه-کد-tro-,https://www.digikala.com/product/dkp-4348611/شلوار-مردانه-کد-tro-sla-1a,https://dkstatics-public.digikala.com/digikala-products/0ed3471759a8a01d4a11f1426d9fbbf9469ddc81_1611993096.jpg,https://dkstatics-public.digikala.com/digikala-products/e98f5a696a6786e96bf199cf7795a658465f93c5_1611993098.jpg,https://dkstatics-public.digikala.com/digikala-products/501d03d2d712ad91ec452bb848067321e0a2fe27_1611993099.jpg,[],[],[],[],[],[],[],[],[],2350000,38%,[],کوتاه
/شلوار-مردانه-مدل-,https://www.digikala.com/product/dkp-4390705/شلوار-مردانه-مدل-کلاسیک,https://dkstatics-public.digikala.com/digikala-products/0be4d0c7de76a8481d8aa07f35ce90de6bdf940a_1612426142.jpg,https://dkstatics-public.digikala.com/digikala-products/bfa1f643e2de8d67f43c3b4ad7e81474f85b51a5_1612426146.jpg,https://dkstatics-public.digikala.com/digikala-products/8a8f645a4c3a852ef9702a5dee481f932471e3eb_1612426943.jpg,https://dkstatics-public.digikala.com/digikala-products/7f7e3134d66f64f0da5ac341d6440c08a873aea4_1612426957.jpg,https://dkstatics-public.digikala.com/digikala-products/255a0424ea4191dec191ba4f2c578fbe80bdd7cb_1612426960.jpg,[],[],[],[],[],[],[],5950000,%,[],کوتاه
/شلوار-مردانه-جی-تی-هوگرو-مدل-اس,https://www.digikala.com/product/dkp-4566084/شلوار-مردانه-جی-تی-هوگرو-مدل-اسلیم327,https://dkstatics-public.digikala.com/digikala-products/a91cea7bf120623678f218192d23d78cd1304250_1614422530.jpg,https://dkstatics-public.digikala.com/digikala-products/5feecf2ffbb31b83d07b06728761797160138346_1614422533.jpg,https://dkstatics-public.digikala.com/digikala-products/dd2090f6a840b9acf5d3737b70c3aef3ab763650_1614422533.jpg,https://dkstatics-public.digikala.com/digikala-products/4fd3c596e2b7b4cf1ff73b5604058f659f339077_1614422536.jpg,[],[],[],[],[],[],[],[],4950000,%,[],کوتاه
/شلوار-مردانه-مدل-ساسون-دار-کد-,https://www.digikala.com/product/dkp-4646639/شلوار-مردانه-مدل-ساسون-دار-کد-c98111,https://dkstatics-public.digikala.com/digikala-products/717aff8cdaf3cb9f1c43a71b080c8ad90bf457ba_1615108860.jpg,https://dkstatics-public.digikala.com/digikala-products/a4ed4c65566174183be5a9d3db521dce23111bae_1615108862.jpg,https://dkstatics-public.digikala.com/digikala-products/83b289d4da0559361c795f7e53a80c02bca2826a_1615108865.jpg,https://dkstatics-public.digikala.com/digikala-products/f5151f64d0aa5c1fa3e7aafc783dd07ac5186f0e_1615108868.jpg,https://dkstatics-public.digikala.com/digikala-products/55e4a83ac72d30d4a5d43e61316e4e845828ce29_1615108872.jpg,[],[],[],[],[],[],[],3800000,%,[],کوتاه
/شلوار-مردانه-امپریو-آرمانی-مدل-6z1p151nve,https://www.digikala.com/product/dkp-4706913/شلوار-مردانه-امپریو-آرمانی-مدل-6z1p151nvez-0999,https://dkstatics-public.digikala.com/digikala-products/da0917dc07a52e895928e6dcaa1a35615f91e3a1_1615819338.jpg,https://dkstatics-public.digikala.com/digikala-products/c50856a1b91ab354227981ed5d31c496e67b6c65_1615819340.jpg,https://dkstatics-public.digikala.com/digikala-products/a446348e78bb5d5f29bb854d908dc630879e3bea_1615819341.jpg,[],[],[],[],[],[],[],[],[],66400000,30%,[],کوتاه
/شلوار-مردانه-لیورجی-مدل-,https://www.digikala.com/product/dkp-4066084/شلوار-مردانه-لیورجی-مدل-320877,https://dkstatics-public.digikala.com/digikala-products/32c3b818eb183567ef0c9d1158f8b44aa313d508_1608734703.jpg,https://dkstatics-public.digikala.com/digikala-products/4582724a30f716df4774ced09f1942e0a0ae4aad_1609423993.jpg,[],[],[],[],[],[],[],[],[],[],3480000,%,[],کوتاه
/شلوار-مردانه-کورتفیل-مدل-3952,https://www.digikala.com/product/dkp-2204547/شلوار-مردانه-کورتفیل-مدل-3952118-11,https://dkstatics-public.digikala.com/digikala-products/119227864.jpg,[],[],[],[],[],[],[],[],[],[],[],11800000,%,[],کوتاه
/شلوار-مردانه-مد,https://www.digikala.com/product/dkp-4529104/شلوار-مردانه-مدل-k028,https://dkstatics-public.digikala.com/digikala-products/28faea8831fe3e50bef42edd4718675b8f6f1554_1614162234.jpg,[],[],[],[],[],[],[],[],[],[],[],1150000,%,[],کوتاه
/شلوار-مردانه-آرمانی-کلزیونی-مدل-vcp0b0vc0,https://www.digikala.com/product/dkp-2817919/شلوار-مردانه-آرمانی-کلزیونی-مدل-vcp0b0vc002-921,https://dkstatics-public.digikala.com/digikala-products/121227223.jpg,https://dkstatics-public.digikala.com/digikala-products/121227225.jpg,https://dkstatics-public.digikala.com/digikala-products/121230594.jpg,https://dkstatics-public.digikala.com/digikala-products/121227227.jpg,[],[],[],[],[],[],[],[],72300000,50%,[],کوتاه
/شلوار-مردانه-کلمبیا-مدل-am11,https://www.digikala.com/product/dkp-3463238/شلوار-مردانه-کلمبیا-مدل-am1102-239,https://dkstatics-public.digikala.com/digikala-products/e8af797b9fb785b3bf96af0b7dd10305bcbdec76_1601708327.jpg,https://dkstatics-public.digikala.com/digikala-products/0fecb26537b748002fb3c020521d9db2b35099f2_1601708330.jpg,https://dkstatics-public.digikala.com/digikala-products/0a11fdb30ada21bec54eea77dfa1442c6caf3343_1601708332.jpg,[],[],[],[],[],[],[],[],[],24990000,32%,[],کوتاه
/شلوار-مردانه-ک,https://www.digikala.com/product/dkp-2076004/شلوار-مردانه-کد-1003,https://dkstatics-public.digikala.com/digikala-products/113617669.jpg,https://dkstatics-public.digikala.com/digikala-products/113787114.jpg,https://dkstatics-public.digikala.com/digikala-products/113787124.jpg,[],[],[],[],[],[],[],[],[],2900000,%,[],کوتاه
/شلوار-مردانه-مدل-سنگ-شور-,https://www.digikala.com/product/dkp-4347905/شلوار-مردانه-مدل-سنگ-شور-کد-222,https://dkstatics-public.digikala.com/digikala-products/1de27bce708a076580ad331c4404caa141362ac2_1611988712.jpg,https://dkstatics-public.digikala.com/digikala-products/1068ff3bfbed3b465c0ce8addff571f8c1536792_1611988720.jpg,https://dkstatics-public.digikala.com/digikala-products/ada97b0495ca469abae3ca67dc9aa76eb89a2a38_1612425427.jpg,https://dkstatics-public.digikala.com/digikala-products/32638ac2a3caaf9b4d867207fe3ffed80d569e6d_1612425429.jpg,https://dkstatics-public.digikala.com/digikala-products/fac49967581f22e6aa2ea73c9c1bf1799d7e851f_1612425424.jpg,https://dkstatics-public.digikala.com/digikala-products/ba6d28ef34404df36009210787774fe7dbc385d5_1612425422.jpg,[],[],[],[],[],[],1490000,35%,[],کوتاه
/شلوار-مردانه-مانگو-مدل-77085904b,https://www.digikala.com/product/dkp-4643151/شلوار-مردانه-مانگو-مدل-77085904barna-b,https://dkstatics-public.digikala.com/digikala-products/4fa46726f6a762c60215394bdb7eef0d69a1ba8e_1615060756.jpg,https://dkstatics-public.digikala.com/digikala-products/7609b0ac370c2360c438ae101424bac81013dd7f_1615060759.jpg,https://dkstatics-public.digikala.com/digikala-products/b28535fce0c02863aeb19cc7152b72afe7b941ca_1615060764.jpg,https://dkstatics-public.digikala.com/digikala-products/697acc1557a2b83844282754c64f6ea8599c7fdf_1615060771.jpg,https://dkstatics-public.digikala.com/digikala-products/d64eff1000ae2af5094a84807a8e10f03c3d8ba3_1615060793.jpg,https://dkstatics-public.digikala.com/digikala-products/063c78922c52a36b3c908b289644b27c482981fc_1615060767.jpg,https://dkstatics-public.digikala.com/digikala-products/dda21e7f8628c4ff620b2dd586bb03571bf95c69_1615060719.jpg,[],[],[],[],[],18800000,%,[],کوتاه
/شلوار-مردانه-کلمبیا-مدل-am11,https://www.digikala.com/product/dkp-3463073/شلوار-مردانه-کلمبیا-مدل-am1102-011,https://dkstatics-public.digikala.com/digikala-products/9baab73634a8c4f1905c9c901016aa12970959b0_1601707630.jpg,https://dkstatics-public.digikala.com/digikala-products/97d6a9628adc1835b5c3ac8f47c8b41d42dc9d84_1601707633.jpg,https://dkstatics-public.digikala.com/digikala-products/14baa4a88545caa11a5b9f3dda99ec19f23088e1_1601707635.jpg,[],[],[],[],[],[],[],[],[],25990000,35%,[],کوتاه
/شلوار-مردانه-مدل,https://www.digikala.com/product/dkp-4545724/شلوار-مردانه-مدل-3103c,https://dkstatics-public.digikala.com/digikala-products/a41eb49c1a046a3218a26ebf319e59cfa6b8694c_1614170944.jpg,https://dkstatics-public.digikala.com/digikala-products/979df6ca0ff9b44eaa7df941967505741ba63a3a_1614170918.jpg,https://dkstatics-public.digikala.com/digikala-products/745e2811ea9e77bff08e28148c9eaec4cea6b7f5_1614170923.jpg,https://dkstatics-public.digikala.com/digikala-products/aaa795d4c5a43569c11f46df4680b0487e0dab5c_1614170931.jpg,https://dkstatics-public.digikala.com/digikala-products/0d5f6be29840012fd17306222ed588ba62f17cd4_1614170934.jpg,https://dkstatics-public.digikala.com/digikala-products/8ed4eb1a66439ab9e71050a536f8781f52427a00_1614170939.jpg,https://dkstatics-public.digikala.com/digikala-products/4ac942eddde10564b2c8687868cbd9481edd50af_1614237526.jpg,[],[],[],[],[],1480000,15%,[],کوتاه
/شلوار-مردانه-کد-g-ch-,https://www.digikala.com/product/dkp-2628668/شلوار-مردانه-کد-g-ch-tt-159,https://dkstatics-public.digikala.com/digikala-products/120175378.jpg,https://dkstatics-public.digikala.com/digikala-products/120175381.jpg,https://dkstatics-public.digikala.com/digikala-products/120175384.jpg,[],[],[],[],[],[],[],[],[],950000,18%,[],کوتاه
