Name,Main Web Page,Main Image,Second Image,Third Image,Fourth Image,Fifth Image,Sixth Image,Seventh Image,Eighth Image,Ninth Image,Tenth Image,Eleventh Image,Twelve Image,Price,Discounted Percent,Collar,Sleeve
/تیشرت-مردانه-کوتون-مدل-1yam12141lk,https://www.digikala.com/product/dkp-5059911/تیشرت-مردانه-کوتون-مدل-1yam12141lk-green,https://dkstatics-public.digikala.com/digikala-products/c124dafcaf5d0e66aca4bc7742f353e773f1caca_1620818467.jpg,https://dkstatics-public.digikala.com/digikala-products/216c8fd976bad2c9b5908f8268a0e2f72b8821a0_1620029879.jpg,https://dkstatics-public.digikala.com/digikala-products/af1aa2e987abf69b4244feed7494cd0ce3005dd6_1620029874.jpg,https://dkstatics-public.digikala.com/digikala-products/3e0d2f527d072978e524752e6c5b9325775aa469_1620029873.jpg,https://dkstatics-public.digikala.com/digikala-products/9634765dd3f54cf7205ce601601d9732f50fc9c3_1620029875.jpg,https://dkstatics-public.digikala.com/digikala-products/6bbe7fa033c608fa1f691d963df76ab000bd6213_1620029877.jpg,https://dkstatics-public.digikala.com/digikala-products/48d5965ba28d0c071eea7f71726bef09156e4f3e_1620631295.jpg,[],[],[],[],[],2590000,%,گرد,کوتاه
/تیشرت-آستین-بلند-مردانه-پاتیلوک-طرح-never-give-up-کد-,https://www.digikala.com/product/dkp-2523284/تیشرت-آستین-بلند-مردانه-پاتیلوک-طرح-never-give-up-کد-330792,https://dkstatics-public.digikala.com/digikala-products/119592806.jpg,https://dkstatics-public.digikala.com/digikala-products/119592796.jpg,https://dkstatics-public.digikala.com/digikala-products/119592794.jpg,https://dkstatics-public.digikala.com/digikala-products/119592798.jpg,https://dkstatics-public.digikala.com/digikala-products/119592800.jpg,[],[],[],[],[],[],[],1390000,%,گرد,بلند
/تیشرت-مردانه-جامه-پوش-آرا-مدل-4011289,https://www.digikala.com/product/dkp-4896220/تیشرت-مردانه-جامه-پوش-آرا-مدل-4011289379-99,https://dkstatics-public.digikala.com/digikala-products/9e9a45f0befa2c89318e014108089e126ccfed2e_1618396918.jpg,https://dkstatics-public.digikala.com/digikala-products/89208d9cfc211196b066a3c1129e28a08a7474de_1618396923.jpg,https://dkstatics-public.digikala.com/digikala-products/7ab5abf14c88ca9806618bf6b3919151aff8488a_1618396922.jpg,https://dkstatics-public.digikala.com/digikala-products/6aac4868eceafc3c540d42bc02dbc2bdaaa574d9_1618396924.jpg,https://dkstatics-public.digikala.com/digikala-products/a21b7f59d86fc98fc1041fde755deffa63173dcb_1618396926.jpg,[],[],[],[],[],[],[],3040000,%,هفت,کوتاه
/تیشرت-مردانه-جامه-پوش-آرا-مدل-4011289,https://www.digikala.com/product/dkp-4896220/تیشرت-مردانه-جامه-پوش-آرا-مدل-4011289379-99,https://dkstatics-public.digikala.com/digikala-products/9e9a45f0befa2c89318e014108089e126ccfed2e_1618396918.jpg,https://dkstatics-public.digikala.com/digikala-products/89208d9cfc211196b066a3c1129e28a08a7474de_1618396923.jpg,https://dkstatics-public.digikala.com/digikala-products/7ab5abf14c88ca9806618bf6b3919151aff8488a_1618396922.jpg,https://dkstatics-public.digikala.com/digikala-products/6aac4868eceafc3c540d42bc02dbc2bdaaa574d9_1618396924.jpg,https://dkstatics-public.digikala.com/digikala-products/a21b7f59d86fc98fc1041fde755deffa63173dcb_1618396926.jpg,[],[],[],[],[],[],[],3040000,%,هفت,کوتاه
/تیشرت-مردانه-کوتون-مدل-1yam12141lk-m,https://www.digikala.com/product/dkp-5059816/تیشرت-مردانه-کوتون-مدل-1yam12141lk-mustard,https://dkstatics-public.digikala.com/digikala-products/ec5edb704ddd4aae5cf31f51684823f87bb6c698_1620029990.jpg,https://dkstatics-public.digikala.com/digikala-products/6d95de4e102585071d4769b40448627b52548c74_1620029986.jpg,https://dkstatics-public.digikala.com/digikala-products/549b9c91cc18282e7105776285fbb5eb86a5afa5_1620029984.jpg,https://dkstatics-public.digikala.com/digikala-products/61dd931aba4c67a10b752e9a89bc4b311d42da84_1620029987.jpg,https://dkstatics-public.digikala.com/digikala-products/cf89949d8ed0af25d1bc311f514d017d67509347_1620029988.jpg,https://dkstatics-public.digikala.com/digikala-products/48d5965ba28d0c071eea7f71726bef09156e4f3e_1620631279.jpg,[],[],[],[],[],[],2590000,%,گرد,کوتاه
/تیشرت-آستین-کوتاه-مردانه-طرح-پابجی-ک,https://www.digikala.com/product/dkp-3056387/تیشرت-آستین-کوتاه-مردانه-طرح-پابجی-کد-a417,https://dkstatics-public.digikala.com/digikala-products/c3556a640fae80f577faf49fe414f5b3f853c106_1594141729.jpg,https://dkstatics-public.digikala.com/digikala-products/05d519b1f6502ee31d92d76f9822c15599c284d7_1594141722.jpg,[],[],[],[],[],[],[],[],[],[],450000,%,گرد,کوتاه
/تیشرت-آستین-بلند-مردانه-طرح-سردار-قاسم-سلیمانی-ک,https://www.digikala.com/product/dkp-2367210/تیشرت-آستین-بلند-مردانه-طرح-سردار-قاسم-سلیمانی-کد-f126,https://dkstatics-public.digikala.com/digikala-products/117743137.jpg,[],[],[],[],[],[],[],[],[],[],[],480000,6%,گرد,بلند
/تیشرت-آستین-کوتاه-مردانه-م,https://www.digikala.com/product/dkp-4836152/تیشرت-آستین-کوتاه-مردانه-مدل-s67,https://dkstatics-public.digikala.com/digikala-products/808cc959786d3b1059deb3341f6fa2c0b763dc55_1617629165.jpg,https://dkstatics-public.digikala.com/digikala-products/35ddae5f8a821a702c5783f686b5b718eb8b8823_1617629167.jpg,[],[],[],[],[],[],[],[],[],[],1050000,%,گرد,کوتاه
/تیشرت-مردانه-جامه-پوش-آرا-مدل-4011019,https://www.digikala.com/product/dkp-4896388/تیشرت-مردانه-جامه-پوش-آرا-مدل-4011019365-43,https://dkstatics-public.digikala.com/digikala-products/5a07d3b348a944251582476a6b92732c5edbf9a8_1618634542.jpg,https://dkstatics-public.digikala.com/digikala-products/55540c27e1baa42e746de1007be811bb8f27f912_1618634545.jpg,https://dkstatics-public.digikala.com/digikala-products/da327a3ac8d4ed53c15cf8086dad7c709faa838d_1618634546.jpg,https://dkstatics-public.digikala.com/digikala-products/25ec5a4b6bb3d2fa576daa71ed91c49c09f22056_1618634547.jpg,https://dkstatics-public.digikala.com/digikala-products/faabc5f89d30be4498ec2e415ce5b7ba9e81ddf6_1618634550.jpg,[],[],[],[],[],[],[],2180000,%,گرد,کوتاه
/تیشرت-مردانه-اسپیور-مدل-,https://www.digikala.com/product/dkp-4594517/تیشرت-مردانه-اسپیور-مدل-2m02-1,https://dkstatics-public.digikala.com/digikala-products/4b0f5f5f444598eafdf52c90fa940a70f4cc85cc_1615113915.jpg,https://dkstatics-public.digikala.com/digikala-products/9ec42a1bdee7be68771fe0ca66e57658b83308ef_1615113917.jpg,https://dkstatics-public.digikala.com/digikala-products/89991fd52adf8d75108761dbaf8342c2f706b2c6_1615113919.jpg,https://dkstatics-public.digikala.com/digikala-products/79a7e42ca1b809a2a30779ee3b723ef27fc96731_1615113919.jpg,https://dkstatics-public.digikala.com/digikala-products/8afd80f27d2b0a5f2e6c0396ecfefcf4a0d7f121_1615113924.jpg,[],[],[],[],[],[],[],2490000,40%,گرد,بلند
