Name,Main Web Page,Main Image,Second Image,Third Image,Fourth Image,Fifth Image,Sixth Image,Seventh Image,Eighth Image,Ninth Image,Tenth Image,Eleventh Image,Twelve Image,Price,Discounted Percent,Collar,Sleeve
/پیراهن-مردانه-کد-,https://www.digikala.com/product/dkp-2563786/پیراهن-مردانه-کد-2-0099,https://dkstatics-public.digikala.com/digikala-products/119818714.jpg,https://dkstatics-public.digikala.com/digikala-products/119818717.jpg,https://dkstatics-public.digikala.com/digikala-products/119818723.jpg,https://dkstatics-public.digikala.com/digikala-products/119818725.jpg,[],[],[],[],[],[],[],[],1680000,17%,برگردان,بلند
/پیراهن-آستین-بلند-مردانه-پیکی-پوش-مدل-,https://www.digikala.com/product/dkp-5092245/پیراهن-آستین-بلند-مردانه-پیکی-پوش-مدل-m02480,https://dkstatics-public.digikala.com/digikala-products/f3a42a072182ee682a2a2f285c55cee8652f8e24_1620233695.jpg,https://dkstatics-public.digikala.com/digikala-products/40a94b5355e2e6b24aa7235087d0beb8afc90130_1620233715.jpg,https://dkstatics-public.digikala.com/digikala-products/967612b95f5fd55e0bd95aec649b6c3334113eec_1620233733.jpg,https://dkstatics-public.digikala.com/digikala-products/da4685b772ddee82aced75e952e08b998a8da886_1620233749.jpg,https://dkstatics-public.digikala.com/digikala-products/40911a702142e86fcd3cd3d2fcfd2b3f128f45ac_1620233773.jpg,https://dkstatics-public.digikala.com/digikala-products/323b799f2c82ae6fe845f02db663fe1cd5aa7231_1620233837.jpg,[],[],[],[],[],[],1250000,21%,برگردان,بلند
/پیراهن-آستین-بلند-مردانه-رالف-لورن-مد,https://www.digikala.com/product/dkp-4986963/پیراهن-آستین-بلند-مردانه-رالف-لورن-مدل-rl-6,https://dkstatics-public.digikala.com/digikala-products/e016fe6e6474936328e0ccc1b7797ccc14b78de5_1619220971.jpg,[],[],[],[],[],[],[],[],[],[],[],2790000,12%,برگردان,بلند
/پیراهن-آستین-کوتاه-مردانه-یوفو-مد,https://www.digikala.com/product/dkp-5044323/پیراهن-آستین-کوتاه-مردانه-یوفو-مدل-6672,https://dkstatics-public.digikala.com/digikala-products/4c566c6676da19121b0ccac893f10a752798943e_1619721029.jpg,https://dkstatics-public.digikala.com/digikala-products/dfcd4c6ab424553f5e9af3109a7e141c04df9a93_1619721068.jpg,https://dkstatics-public.digikala.com/digikala-products/096be13925288ca8a7ead72109bb4bcc537b1ed9_1619721058.jpg,https://dkstatics-public.digikala.com/digikala-products/e68e24b716793c54949cc6f09ca09187340b61c2_1619721082.jpg,https://dkstatics-public.digikala.com/digikala-products/991448903710d5c4b7b1d0895939c3ad5edb4717_1619721107.jpg,[],[],[],[],[],[],[],2500000,%,انگلیسی,کوتاه
/پیراهن-مردانه-اچ-اند-ام-کد-,https://www.digikala.com/product/dkp-3189421/پیراهن-مردانه-اچ-اند-ام-کد-100602,https://dkstatics-public.digikala.com/digikala-products/0dc36e93411ed81afb2dcb29c6c17db2c5d84751_1596527897.jpg,[],[],[],[],[],[],[],[],[],[],[],1980000,%,برگردان,بلند
/پیراهن-مردانه-کد-1,https://www.digikala.com/product/dkp-3210062/پیراهن-مردانه-کد-10-1430,https://dkstatics-public.digikala.com/digikala-products/2ff52c0310deb6ad6955eb5de063d0d07d6c9b06_1596960315.jpg,https://dkstatics-public.digikala.com/digikala-products/0d9240bf0530986db9867af473da0ff0e40ab219_1596960321.jpg,https://dkstatics-public.digikala.com/digikala-products/1f992926363810fd4da036622af704ab86468da0_1596960332.jpg,https://dkstatics-public.digikala.com/digikala-products/4f4cfeea773a3ac6f7d9202868310861d1759d85_1596960338.jpg,https://dkstatics-public.digikala.com/digikala-products/a198ead60863acc46bf9dee599a31b70f6adad5e_1596960404.jpg,https://dkstatics-public.digikala.com/digikala-products/e7f1d123e13507b21747c66ce93572091f110ccd_1596960441.jpg,https://dkstatics-public.digikala.com/digikala-products/f57bc4b02d0ec2aa94551ae1f755d350e74962ae_1596960449.jpg,[],[],[],[],[],880000,16%,برگردان,بلند
/پیراهن-مردانه-لیورجی-ک,https://www.digikala.com/product/dkp-3230041/پیراهن-مردانه-لیورجی-کد-2010,https://dkstatics-public.digikala.com/digikala-products/17cd5238a3214ab60f79f870ef4e601bd65cbf68_1597233774.jpg,[],[],[],[],[],[],[],[],[],[],[],2200000,%,برگردان,بلند
/پیراهن-آستین-بلند-مردانه-مدل-کج-راه-1-9030-رن,https://www.digikala.com/product/dkp-4555699/پیراهن-آستین-بلند-مردانه-مدل-کج-راه-1-9030-رنگ-سفید,https://dkstatics-public.digikala.com/digikala-products/00b25f158f0fb46bfb8f3b2e0ca90b1616e94afe_1614277620.jpg,https://dkstatics-public.digikala.com/digikala-products/0ef0faf2771e5ef3e88afa3cf7f9156de6b01b36_1614277591.jpg,https://dkstatics-public.digikala.com/digikala-products/9ec0a2580f57a93847b22143fe6752b228c18d88_1614277609.jpg,https://dkstatics-public.digikala.com/digikala-products/fa4501cba23cc3549dc0618eaf1142a5d3fce00c_1614280458.jpg,[],[],[],[],[],[],[],[],5100000,37%,برگردان,بلند
/n17-پیراهن-آستین-بلند-مردانه-امپریو-آرمانی-مدل-w1sm0lw10,https://www.digikala.com/product/dkp-4722684/n17-پیراهن-آستین-بلند-مردانه-امپریو-آرمانی-مدل-w1sm0lw10f9-919,https://dkstatics-public.digikala.com/digikala-products/0d6786bd9092e8ba67cf7a99dd8d1d7426a52c30_1615808793.jpg,https://dkstatics-public.digikala.com/digikala-products/afa14fb738a9272c7d998631516a119b4836f6e6_1615808795.jpg,https://dkstatics-public.digikala.com/digikala-products/9c370058ad59fb8a0d59e7be1171beddf426bb26_1615808796.jpg,[],[],[],[],[],[],[],[],[],76900000,50%,برگردان,بلند
/پیراهن-آستین-بلند-مردانه-لیورجی-مدل-,https://www.digikala.com/product/dkp-4064486/پیراهن-آستین-بلند-مردانه-لیورجی-مدل-301069,https://dkstatics-public.digikala.com/digikala-products/710951caf4b7c24d2e0a9fef614c2d166ee067ee_1608727835.jpg,https://dkstatics-public.digikala.com/digikala-products/f72243ff5d79592bd039240c05ea01a16b1a43d6_1608727845.jpg,https://dkstatics-public.digikala.com/digikala-products/e6a997603f40f2141e0e45ad36251ed1b1329ac2_1608727851.jpg,[],[],[],[],[],[],[],[],[],2800000,%,برگردان,بلند
