Name,Main Web Page,Main Image,Second Image,Third Image,Fourth Image,Fifth Image,Sixth Image,Seventh Image,Eighth Image,Ninth Image,Tenth Image,Eleventh Image,Twelve Image,Price,Discounted Percent,Collar,Sleeve
/تیشرت-آستین-کوتاه-زنانه-طرح-گل-ک,https://www.digikala.com/product/dkp-3119986/تیشرت-آستین-کوتاه-زنانه-طرح-گل-کد-f706,https://dkstatics-public.digikala.com/digikala-products/6817326c172164b378510c26ee172cd3380e22fb_1595310692.jpg,[],[],[],[],[],[],[],[],[],[],[],299000,%,گرد,کوتاه
/تیشرت-زنانه-اچ-اند-ام-کد,https://www.digikala.com/product/dkp-3197414/تیشرت-زنانه-اچ-اند-ام-کد-00243,https://dkstatics-public.digikala.com/digikala-products/3c1b8fe43daa86e9d2c095b736e8ed2dc02d3ebc_1596629054.jpg,https://dkstatics-public.digikala.com/digikala-products/d5eed174051a65453ab3bd72d154477bf1dfc910_1596629061.jpg,[],[],[],[],[],[],[],[],[],[],3490000,%,هفت,کوتاه
/تیشرت-آستین-کوتاه-زنانه-مدل-z324-رن,https://www.digikala.com/product/dkp-2670607/تیشرت-آستین-کوتاه-زنانه-مدل-z324-رنگ-سفید,https://dkstatics-public.digikala.com/digikala-products/120374907.jpg,https://dkstatics-public.digikala.com/digikala-products/120374909.jpg,https://dkstatics-public.digikala.com/digikala-products/f4da47932902ca5578ed9f30158640ea8ef11042_1596201569.jpg,[],[],[],[],[],[],[],[],[],312000,23%,گرد,کوتاه
/تیشرت-آستین-کوتاه-زنانه-مدل-z182-رن,https://www.digikala.com/product/dkp-2607903/تیشرت-آستین-کوتاه-زنانه-مدل-z182-رنگ-سفید,https://dkstatics-public.digikala.com/digikala-products/120068674.jpg,https://dkstatics-public.digikala.com/digikala-products/120068675.jpg,https://dkstatics-public.digikala.com/digikala-products/120068677.jpg,[],[],[],[],[],[],[],[],[],342000,30%,گرد,کوتاه
/تیشرت-آستین-کوتاه-زنانه-طرح-دوست-,https://www.digikala.com/product/dkp-2548972/تیشرت-آستین-کوتاه-زنانه-طرح-دوست-کد-f44,https://dkstatics-public.digikala.com/digikala-products/119738528.jpg,https://dkstatics-public.digikala.com/digikala-products/119738532.jpg,[],[],[],[],[],[],[],[],[],[],399000,%,گرد,کوتاه
/تیشرت-آستین-کوتاه-زنانه-طرح-پروانه-ک,https://www.digikala.com/product/dkp-3119836/تیشرت-آستین-کوتاه-زنانه-طرح-پروانه-کد-f693,https://dkstatics-public.digikala.com/digikala-products/438dc6afe4ca89da9130e1ea679d24b1b7b838fc_1595309413.jpg,[],[],[],[],[],[],[],[],[],[],[],320000,%,گرد,کوتاه
/تیشرت-زنانه-اسمارا-کد-ian-,https://www.digikala.com/product/dkp-3102605/تیشرت-زنانه-اسمارا-کد-ian-296735,https://dkstatics-public.digikala.com/digikala-products/d92e1624f57cb3cac2491ed2a45df86ca4fdaa20_1595004736.jpg,[],[],[],[],[],[],[],[],[],[],[],1170000,33%,گرد,کوتاه
/تیشرت-زنانه-کد-۱۱-رن,https://www.digikala.com/product/dkp-2786520/تیشرت-زنانه-کد-۱۱-رنگ-سفید,https://dkstatics-public.digikala.com/digikala-products/120942686.jpg,https://dkstatics-public.digikala.com/digikala-products/120942683.jpg,[],[],[],[],[],[],[],[],[],[],846000,56%,گرد,کوتاه
تیشرت-آستین-کوتاه-شین-دیزاین-طرح-میکی-موس-ک,https://www.digikala.com/product/dkp-571180/تیشرت-آستین-کوتاه-شین-دیزاین-طرح-میکی-موس-کد-4158,https://dkstatics-public.digikala.com/digikala-products/116695395.jpg,https://dkstatics-public.digikala.com/digikala-products/116695402.jpg,https://dkstatics-public.digikala.com/digikala-products/116695407.jpg,https://dkstatics-public.digikala.com/digikala-products/116695412.jpg,https://dkstatics-public.digikala.com/digikala-products/116695419.jpg,[],[],[],[],[],[],[],342000,18%,گرد,کوتاه
/تیشرت-آستین-کوتاه-زنانه-طرح-سریال-فرندز-کد,https://www.digikala.com/product/dkp-1923490/تیشرت-آستین-کوتاه-زنانه-طرح-سریال-فرندز-کد-34331,https://dkstatics-public.digikala.com/digikala-products/117551276.jpg,https://dkstatics-public.digikala.com/digikala-products/117551283.jpg,https://dkstatics-public.digikala.com/digikala-products/117551288.jpg,[],[],[],[],[],[],[],[],[],374000,%,گرد,کوتاه
