Name,Main Web Page,Main Image,Second Image,Third Image,Fourth Image,Fifth Image,Sixth Image,Seventh Image,Eighth Image,Price,Discounted Price,Collar,Sleeve
پیراهن مردانه چهارخانه,https://corumofficial.com/product/2120104/?color=%d9%82%d9%87%d9%88%d9%87-%d8%a7%db%8c,https://corumofficial.com/wp-content/uploads/2021/03/ghahveiy-2120104-1-5.jpg,https://corumofficial.com/wp-content/uploads/2021/03/ghahveiy-2120104-1-1-1.jpg,https://corumofficial.com/wp-content/uploads/2021/03/ghahveiy-2120104-1-2-1.jpg,https://corumofficial.com/wp-content/uploads/2021/03/ghahveiy-2120104-1-3-1.jpg,https://corumofficial.com/wp-content/uploads/2021/03/ghahveiy-2120104-1-4-1.jpg,[],[],[],9890000,8901000,[],بلند
پیراهن مردانه چهارخانه,https://corumofficial.com/product/2120104/?color=%d9%85%d8%b4%da%a9%db%8c,https://corumofficial.com/wp-content/uploads/2021/03/meshki-2120104-2-4.jpg,https://corumofficial.com/wp-content/uploads/2021/03/meshki-2120104-2-1-2.jpg,https://corumofficial.com/wp-content/uploads/2021/03/meshki-2120104-2-2-2.jpg,https://corumofficial.com/wp-content/uploads/2021/03/meshki-2120104-2-3-2.jpg,[],[],[],[],9890000,8901000,[],بلند
پیراهن آستین کوتاه طرح دار,https://corumofficial.com/product/2120101/?color=%d8%a2%d8%a8%db%8c-%d8%aa%db%8c%d8%b1%d9%87,https://corumofficial.com/wp-content/uploads/2021/03/abitire-2120101-6-4.jpg,https://corumofficial.com/wp-content/uploads/2021/03/abitire-2120101-6-1-2.jpg,https://corumofficial.com/wp-content/uploads/2021/03/abitire-2120101-6-2-2.jpg,https://corumofficial.com/wp-content/uploads/2021/03/abitire-2120101-6-3-2.jpg,[],[],[],[],8890000,8001000,[], کوتاه طرح دار
پیراهن آستین کوتاه طرح دار,https://corumofficial.com/product/2120101/?color=%d8%b3%d8%a8%d8%b2,https://corumofficial.com/wp-content/uploads/2021/03/sabz-2120101-1-5.jpg,https://corumofficial.com/wp-content/uploads/2021/03/sabz-2120101-1-1-2.jpg,https://corumofficial.com/wp-content/uploads/2021/03/sabz-2120101-1-2-2.jpg,https://corumofficial.com/wp-content/uploads/2021/03/sabz-2120101-1-3-2.jpg,https://corumofficial.com/wp-content/uploads/2021/03/sabz-2120101-1-4-2.jpg,[],[],[],8890000,8001000,[], کوتاه طرح دار
پیراهن آستین کوتاه طرح دار,https://corumofficial.com/product/2120101/?color=%d8%b3%d9%81%db%8c%d8%af-%d8%b3%d8%a8%d8%b2,https://corumofficial.com/wp-content/uploads/2021/03/sefidsabz-2120101-2-4.jpg,https://corumofficial.com/wp-content/uploads/2021/03/sefidsabz-2120101-2-1-2.jpg,https://corumofficial.com/wp-content/uploads/2021/03/sefidsabz-2120101-2-2-2.jpg,https://corumofficial.com/wp-content/uploads/2021/03/sefidsabz-2120101-2-3-2.jpg,[],[],[],[],8890000,8001000,[], کوتاه طرح دار
پیراهن آستین کوتاه طرح دار,https://corumofficial.com/product/2120101/?color=%da%a9%d8%b1%d9%85,https://corumofficial.com/wp-content/uploads/2021/03/kerem-2120101-5-4.jpg,https://corumofficial.com/wp-content/uploads/2021/03/kerem-2120101-5-1-2.jpg,https://corumofficial.com/wp-content/uploads/2021/03/kerem-2120101-5-2-2.jpg,https://corumofficial.com/wp-content/uploads/2021/03/kerem-2120101-5-3-2.jpg,[],[],[],[],8890000,8001000,[], کوتاه طرح دار
پیراهن آستین کوتاه طرح دار,https://corumofficial.com/product/2120101/?color=%da%a9%d8%b1%d9%85-%d8%b1%d9%88%d8%b4%d9%86,https://corumofficial.com/wp-content/uploads/2021/03/kerem-roshan-2120101-4-5.jpg,https://corumofficial.com/wp-content/uploads/2021/03/kerem-roshan-2120101-4-1-2.jpg,https://corumofficial.com/wp-content/uploads/2021/03/kerem-roshan-2120101-4-2-2.jpg,https://corumofficial.com/wp-content/uploads/2021/03/kerem-roshan-2120101-4-3-2.jpg,https://corumofficial.com/wp-content/uploads/2021/03/kerem-roshan-2120101-4-4-2.jpg,[],[],[],8890000,8001000,[], کوتاه طرح دار
پیراهن آستین کوتاه طرح دار,https://corumofficial.com/product/2120101/?color=%d8%a2%d8%a8%db%8c-%d8%b1%d9%88%d8%b4%d9%86,https://corumofficial.com/wp-content/uploads/2021/03/abiroshan-2120101-3-4.jpg,https://corumofficial.com/wp-content/uploads/2021/03/abiroshan-2120101-3-1-2.jpg,https://corumofficial.com/wp-content/uploads/2021/03/abiroshan-2120101-3-2-2.jpg,https://corumofficial.com/wp-content/uploads/2021/03/abiroshan-2120101-3-3-2.jpg,[],[],[],[],8890000,8001000,[], کوتاه طرح دار
پیراهن مردانه طرح دار,https://corumofficial.com/product/2120102/?color=%d8%b3%d8%a8%d8%b2,https://corumofficial.com/wp-content/uploads/2021/02/sabz-2120102-1-5.jpg,https://corumofficial.com/wp-content/uploads/2021/02/sabz-2120102-1-3-3.jpg,https://corumofficial.com/wp-content/uploads/2021/02/sabz-2120102-1-1-3.jpg,https://corumofficial.com/wp-content/uploads/2021/02/sabz-2120102-1-2-4.jpg,https://corumofficial.com/wp-content/uploads/2021/02/sabz-2120102-1-4-3.jpg,[],[],[],9890000,8901000,[],بلند
پیراهن مردانه طرح دار,https://corumofficial.com/product/2120102/?color=%d8%b3%d8%b1%d9%85%d9%87-%d8%a7%db%8c-%da%a9%d8%b1%d9%85,https://corumofficial.com/wp-content/uploads/2021/02/sormeiykerem-2120102-3-4.jpg,https://corumofficial.com/wp-content/uploads/2021/02/sormeiykerem-2120102-3-1-2.jpg,https://corumofficial.com/wp-content/uploads/2021/02/sormeiykerem-2120102-3-2-2.jpg,https://corumofficial.com/wp-content/uploads/2021/02/sormeiykerem-2120102-3-3-2.jpg,[],[],[],[],9890000,8901000,[],بلند
پیراهن مردانه طرح دار,https://corumofficial.com/product/2120102/?color=%d8%b3%d8%b1%d9%85%d9%87-%d8%a7%db%8c-%d8%b1%d9%88%d8%b4%d9%86,https://corumofficial.com/wp-content/uploads/2021/02/sormeiyroshan-2120102-2-5.jpg,https://corumofficial.com/wp-content/uploads/2021/02/sormeiyroshan-2120102-2-1-1.jpg,https://corumofficial.com/wp-content/uploads/2021/02/sormeiyroshan-2120102-2-2-1.jpg,https://corumofficial.com/wp-content/uploads/2021/02/sormeiyroshan-2120102-2-3-1.jpg,https://corumofficial.com/wp-content/uploads/2021/02/sormeiyroshan-2120102-2-4-1.jpg,[],[],[],9890000,8901000,[],بلند
پیراهن مردانه طرح دار,https://corumofficial.com/product/2120102/?color=%d8%b3%d8%b1%d9%85%d9%87-%d8%a7%db%8c,[],[],[],[],[],[],[],[],9890000,8901000,[],بلند
پیراهن مردانه طرح دار,https://corumofficial.com/product/2120103/?color=%d8%a2%d8%a8%db%8c,https://corumofficial.com/wp-content/uploads/2021/02/abi-2120103-3-5.jpg,https://corumofficial.com/wp-content/uploads/2021/02/abi-2120103-3-1-2.jpg,https://corumofficial.com/wp-content/uploads/2021/02/abi-2120103-3-2-2.jpg,https://corumofficial.com/wp-content/uploads/2021/02/abi-2120103-3-3-2.jpg,https://corumofficial.com/wp-content/uploads/2021/02/abi-2120103-3-4-2.jpg,[],[],[],9890000,8901000,[],بلند
پیراهن مردانه طرح دار,https://corumofficial.com/product/2120103/?color=%d8%b3%d8%b1%d9%85%d9%87-%d8%a7%db%8c-%da%a9%d8%b1%d9%85,https://corumofficial.com/wp-content/uploads/2021/02/sormeiy-kerem-2120103-2-5.jpg,https://corumofficial.com/wp-content/uploads/2021/02/sormeiy-kerem-2120103-2-1-2.jpg,https://corumofficial.com/wp-content/uploads/2021/02/sormeiy-kerem-2120103-2-2-2.jpg,https://corumofficial.com/wp-content/uploads/2021/02/sormeiy-kerem-2120103-2-3-2.jpg,https://corumofficial.com/wp-content/uploads/2021/02/sormeiy-kerem-2120103-2-4-2.jpg,[],[],[],9890000,8901000,[],بلند
پیراهن مردانه طرح دار,https://corumofficial.com/product/2120103/?color=%d8%b3%d8%b1%d9%85%d9%87-%d8%a7%db%8c-%d8%b1%d9%88%d8%b4%d9%86,https://corumofficial.com/wp-content/uploads/2021/02/sormeiyroshan-2120103-4-5.jpg,https://corumofficial.com/wp-content/uploads/2021/02/sormeiyroshan-2120103-4-1-2.jpg,https://corumofficial.com/wp-content/uploads/2021/02/sormeiyroshan-2120103-4-2-2.jpg,https://corumofficial.com/wp-content/uploads/2021/02/sormeiyroshan-2120103-4-3-2.jpg,https://corumofficial.com/wp-content/uploads/2021/02/sormeiyroshan-2120103-4-4-2.jpg,[],[],[],9890000,8901000,[],بلند
پیراهن مردانه طرح دار,https://corumofficial.com/product/2120103/?color=%d9%85%d8%b4%da%a9%db%8c,https://corumofficial.com/wp-content/uploads/2021/02/meshki-2120103-1-5.jpg,https://corumofficial.com/wp-content/uploads/2021/02/meshki-2120103-1-1-2.jpg,https://corumofficial.com/wp-content/uploads/2021/02/meshki-2120103-1-2-2.jpg,https://corumofficial.com/wp-content/uploads/2021/02/meshki-2120103-1-3-2.jpg,https://corumofficial.com/wp-content/uploads/2021/02/meshki-2120103-1-4-2.jpg,[],[],[],9890000,8901000,[],بلند
پیراهن مردانه طرح دار,https://corumofficial.com/product/2120103/?color=%d8%b3%d8%b1%d9%85%d9%87-%d8%a7%db%8c,https://corumofficial.com/wp-content/uploads/2021/02/sormeiy-2120103-5-5.jpg,https://corumofficial.com/wp-content/uploads/2021/02/sormeiy-2120103-5-1-2.jpg,https://corumofficial.com/wp-content/uploads/2021/02/sormeiy-2120103-5-2-2.jpg,https://corumofficial.com/wp-content/uploads/2021/02/sormeiy-2120103-5-3-2.jpg,https://corumofficial.com/wp-content/uploads/2021/02/sormeiy-2120103-5-4-2.jpg,[],[],[],9890000,8901000,[],بلند
